Benchmark,Disk,file_size,record_size,write,rewrite,read,reread,time_test
iozone,md1,1M,16k,16k,1024,16,27148,82895,69608,81919,0:00:00.233126
iozone,md1,1M,16k,16k,1024,16,23314,83873,68729,85899,0:00:00.212436
iozone,md1,1M,16k,16k,1024,16,28968,82070,67072,81095,0:00:00.235485
iozone,md1,1M,16k,16k,1024,16,34138,76503,67594,78563,0:00:00.223405
iozone,md1,1M,16k,16k,1024,16,31870,85654,72331,81470,0:00:00.232405
iozone,md1,1M,16k,16k,1024,16,26072,87950,71628,86244,0:00:00.210473
iozone,md1,1M,4k,4k,1024,4,18129,14258,40138,27962,0:00:00.332127
iozone,md1,1M,4k,4k,1024,4,18389,15611,45570,28058,0:00:00.310943
iozone,md1,1M,4k,4k,1024,4,19757,16553,39306,28005,0:00:00.314832
iozone,md1,1M,4k,4k,1024,4,19553,13846,45810,28207,0:00:00.298441
iozone,md1,1M,4k,4k,1024,4,15209,12777,45428,27914,0:00:00.316665
iozone,md1,1M,4k,4k,1024,4,15177,17599,47515,27838,0:00:00.307133
iozone,md1,1M,4k,4k,1024,4,21262,16268,48127,27506,0:00:00.375317
iozone,md1,1M,4k,4k,1024,4,18534,17766,40684,27889,0:00:00.299756
iozone,md1,1M,4k,4k,1024,4,17238,19140,40647,28291,0:00:00.289742
iozone,md1,1M,4k,4k,1024,4,17204,16948,36411,27538,0:00:00.303690
iozone,md1,1M,4k,4k,1024,4,15917,19012,43092,27650,0:00:00.305173
iozone,md1,1M,4k,4k,1024,4,17234,17596,45189,27863,0:00:00.307648
iozone,md1,1M,4k,4k,1024,4,21702,18604,40540,27723,0:00:00.288638
iozone,md1,1M,4k,4k,1024,4,15354,14462,39513,27630,0:00:00.318134
iozone,md1,1M,4k,4k,1024,4,18763,19255,40588,27633,0:00:00.283208
iozone,md1,1M,4k,4k,1024,4,20699,18986,37942,28001,0:00:00.300810
iozone,md1,1M,4k,4k,1024,4,17182,22384,41460,27988,0:00:00.296509
iozone,md1,1M,4k,4k,1024,4,16734,16382,42511,28538,0:00:00.306717
iozone,md1,1M,4k,4k,1024,4,20186,13187,45329,27338,0:00:00.303392
iozone,md1,1M,4k,4k,1024,4,16822,14764,40036,27765,0:00:00.314696
iozone,md1,1M,4k,4k,1024,4,18994,21943,41913,28221,0:00:00.297691
iozone,md1,1M,4k,4k,1024,4,17902,15876,45249,28059,0:00:00.350865
iozone,md1,1M,4k,4k,1024,4,18781,19142,40599,28109,0:00:00.283911
iozone,md1,1M,4k,4k,1024,4,18609,16861,39513,27906,0:00:00.299689
iozone,md1,1M,4k,4k,1024,4,16996,11427,41546,27707,0:00:00.364205
iozone,md1,1M,8k,8k,1024,8,20814,67288,58434,49600,0:00:00.267798
iozone,md1,1M,8k,8k,1024,8,17587,24581,74924,52181,0:00:00.266231
iozone,md1,1M,8k,8k,1024,8,16591,19127,55731,51258,0:00:00.292141
iozone,md1,1M,8k,8k,1024,8,18384,18192,60985,51356,0:00:00.282838
iozone,md1,1M,8k,8k,1024,8,24238,67394,58387,50250,0:00:00.256758
iozone,md1,1M,8k,8k,1024,8,18834,19083,60931,51197,0:00:00.275233
iozone,md1,1M,8k,8k,1024,8,18380,21516,72382,51348,0:00:00.282500
iozone,md1,1M,8k,8k,1024,8,14854,15440,64978,49667,0:00:00.304203
iozone,md1,1M,8k,8k,1024,8,26764,67010,57098,49552,0:00:00.235314
iozone,md1,1M,8k,8k,1024,8,27174,64096,55655,50093,0:00:00.241342
iozone,md1,1M,8k,8k,1024,8,29962,68293,56521,50319,0:00:00.221486
iozone,md1,1M,8k,8k,1024,8,14263,67208,58251,50678,0:00:00.269136
iozone,md1,1M,8k,8k,1024,8,15616,21611,55682,50555,0:00:00.338243
iozone,md1,1M,8k,8k,1024,8,20015,38001,57499,50198,0:00:00.294499
iozone,md1,1M,8k,8k,1024,8,12148,17629,56980,50007,0:00:00.302096
iozone,md1,1M,8k,8k,1024,8,18753,22341,74591,52074,0:00:00.264279
iozone,md1,1M,8k,8k,1024,8,16502,20171,66749,48636,0:00:00.287754
iozone,md1,1M,8k,8k,1024,8,14755,22191,60956,51258,0:00:00.286445
iozone,md1,1M,8k,8k,1024,8,18512,24305,60020,51305,0:00:00.266786
iozone,md1,1M,8k,8k,1024,8,16959,67186,57254,49230,0:00:00.274539
iozone,md1,1M,8k,8k,1024,8,25461,66175,56889,50813,0:00:00.229041
iozone,md1,1M,8k,8k,1024,8,21370,20420,71664,50768,0:00:00.273874
iozone,md1,1M,8k,8k,1024,8,18365,17789,65780,51097,0:00:00.297511
iozone,md1,1M,8k,8k,1024,8,25962,69494,57974,49461,0:00:00.256039
iozone,md1,1M,8k,8k,1024,8,14496,67814,54157,46398,0:00:00.434640
iozone,md1,1M,16k,16k,1024,16,26032,90732,66390,79998,0:00:00.221884
iozone,md1,1M,16k,16k,1024,16,32917,82579,65916,83482,0:00:00.216183
iozone,md1,1M,16k,16k,1024,16,26710,90236,69555,80846,0:00:00.233165
iozone,md1,1M,16k,16k,1024,16,27698,21490,67363,83345,0:00:00.257359
iozone,md1,1M,16k,16k,1024,16,33733,85148,67909,80257,0:00:00.275498
iozone,md1,1M,16k,16k,1024,16,27566,89847,68710,81129,0:00:00.215608
iozone,md1,1M,16k,16k,1024,16,25313,27128,67756,79844,0:00:00.267661
iozone,md1,1M,16k,16k,1024,16,28804,88772,69222,83345,0:00:00.214973
iozone,md1,1M,16k,16k,1024,16,31734,88306,71774,81729,0:00:00.283107
iozone,md1,1M,16k,16k,1024,16,38130,83590,69189,79183,0:00:00.242891
iozone,md1,1M,16k,16k,1024,16,19901,90259,68472,82546,0:00:00.231399
iozone,md1,1M,16k,16k,1024,16,32058,46884,68641,82641,0:00:00.232989
iozone,md1,1M,16k,16k,1024,16,33023,82197,68578,84593,0:00:00.199125
iozone,md1,1M,16k,16k,1024,16,33600,82774,67135,84600,0:00:00.225094
iozone,md1,1M,16k,16k,1024,16,27651,90441,68504,83592,0:00:00.216051
iozone,md1,1M,16k,16k,1024,16,27756,92285,68724,81179,0:00:00.233234
iozone,md1,1M,16k,16k,1024,16,21933,89840,67684,81659,0:00:00.224733
iozone,md1,1M,16k,16k,1024,16,21155,92628,67205,75260,0:00:00.234229
iozone,md1,1M,16k,16k,1024,16,28691,91111,68036,83708,0:00:00.214896
iozone,md1,1M,16k,16k,1024,16,27943,92888,64179,84993,0:00:00.215712
iozone,md1,1M,16k,16k,1024,16,31988,79146,68532,78185,0:00:00.252290
iozone,md1,1M,16k,16k,1024,16,30130,86618,67904,80370,0:00:00.222997
iozone,md1,1M,16k,16k,1024,16,30679,86721,65780,81218,0:00:00.224343
iozone,md1,1M,16k,16k,1024,16,16312,7244,62256,79731,0:00:00.426256
iozone,md1,1M,16k,16k,1024,16,30660,83070,66039,80371,0:00:00.198939
iozone,md1,1M,4k,4k,1024,4,19592,21238,42574,27760,0:00:00.298065
iozone,md1,1M,4k,4k,1024,4,14686,14182,39547,27821,0:00:00.316656
iozone,md1,1M,4k,4k,1024,4,24371,22000,38799,27433,0:00:00.276754
iozone,md1,1M,4k,4k,1024,4,26698,19018,40098,27892,0:00:00.290783
iozone,md1,1M,4k,4k,1024,4,15267,14682,40940,28212,0:00:00.329663
iozone,md1,1M,4k,4k,1024,4,16277,10373,41877,27809,0:00:00.358505
iozone,md1,1M,4k,4k,1024,4,18133,15825,46001,24919,0:00:00.311909
iozone,md1,1M,4k,4k,1024,4,17712,14206,44529,27736,0:00:00.328234
iozone,md1,1M,4k,4k,1024,4,17411,19011,42267,27642,0:00:00.308712
iozone,md1,1M,4k,4k,1024,4,16267,19502,43181,28054,0:00:00.293199
iozone,md1,1M,4k,4k,1024,4,22595,18244,38898,27701,0:00:00.291352
iozone,md1,1M,4k,4k,1024,4,18695,13264,44187,27953,0:00:00.307256
iozone,md1,1M,4k,4k,1024,4,15795,14238,39689,28296,0:00:00.347537
iozone,md1,1M,4k,4k,1024,4,15530,18895,38079,27956,0:00:00.351985
iozone,md1,1M,4k,4k,1024,4,18813,16322,34249,27920,0:00:00.326633
iozone,md1,1M,4k,4k,1024,4,18243,13935,41346,28131,0:00:00.305561
iozone,md1,1M,4k,4k,1024,4,18652,18619,44823,27691,0:00:00.305940
iozone,md1,1M,4k,4k,1024,4,18541,22118,41332,28457,0:00:00.273608
iozone,md1,1M,4k,4k,1024,4,15320,19014,40609,27984,0:00:00.309145
iozone,md1,1M,4k,4k,1024,4,18766,16635,42235,27916,0:00:00.298628
iozone,md1,1M,4k,4k,1024,4,18556,17849,40380,27862,0:00:00.297229
iozone,md1,1M,4k,4k,1024,4,17285,19177,40835,27893,0:00:00.294180
iozone,md1,1M,4k,4k,1024,4,18832,18866,43632,27519,0:00:00.293187
iozone,md1,1M,4k,4k,1024,4,18674,18934,44302,27970,0:00:00.288905
iozone,md1,1M,4k,4k,1024,4,18559,18175,39743,27914,0:00:00.316329
iozone,md1,1M,8k,8k,1024,8,18879,21837,69142,49014,0:00:00.271597
iozone,md1,1M,8k,8k,1024,8,22436,22940,54572,50277,0:00:00.274722
iozone,md1,1M,8k,8k,1024,8,22856,65980,56611,51125,0:00:00.231390
iozone,md1,1M,8k,8k,1024,8,19456,66076,55277,50940,0:00:00.241036
iozone,md1,1M,8k,8k,1024,8,22200,12355,55867,50864,0:00:00.334142
iozone,md1,1M,8k,8k,1024,8,17915,48611,59310,50904,0:00:00.253742
iozone,md1,1M,8k,8k,1024,8,21438,66648,57902,50983,0:00:00.237182
iozone,md1,1M,8k,8k,1024,8,12756,26046,59163,51447,0:00:00.270144
iozone,md1,1M,8k,8k,1024,8,16280,21038,61449,51054,0:00:00.286097
iozone,md1,1M,8k,8k,1024,8,19543,28686,65461,50917,0:00:00.258096
iozone,md1,1M,8k,8k,1024,8,19773,24872,59268,50602,0:00:00.263122
iozone,md1,1M,8k,8k,1024,8,18683,20797,63563,50986,0:00:00.261389
iozone,md1,1M,8k,8k,1024,8,27384,42722,23766,50472,0:00:00.364149
iozone,md1,1M,8k,8k,1024,8,26206,66068,12329,51202,0:00:00.297133
iozone,md1,1M,8k,8k,1024,8,14709,41207,59177,51054,0:00:00.258444
iozone,md1,1M,8k,8k,1024,8,14652,18001,59269,50831,0:00:00.287733
iozone,md1,1M,8k,8k,1024,8,21644,19632,54248,51136,0:00:00.271341
iozone,md1,1M,8k,8k,1024,8,19042,22165,64706,51087,0:00:00.259085
iozone,md1,1M,8k,8k,1024,8,20706,22021,74096,52183,0:00:00.262999
iozone,md1,1M,8k,8k,1024,8,20889,41278,59112,50864,0:00:00.241845
iozone,md1,1M,8k,8k,1024,8,12895,25709,59177,50826,0:00:00.274636
iozone,md1,1M,8k,8k,1024,8,18276,15838,55116,50349,0:00:00.335324
iozone,md1,1M,8k,8k,1024,8,19690,25916,59139,50009,0:00:00.255597
iozone,md1,1M,8k,8k,1024,8,27492,66493,56109,51115,0:00:00.227955
iozone,md1,1M,8k,8k,1024,8,26846,68481,56630,50250,0:00:00.232134
iozone,md1,1M,16k,16k,1024,16,28290,74729,66689,83030,0:00:00.237604
iozone,md1,1M,16k,16k,1024,16,31774,81250,67403,83333,0:00:00.215747
iozone,md1,1M,16k,16k,1024,16,18413,20505,66553,77570,0:00:00.318969
iozone,md1,1M,16k,16k,1024,16,15824,17848,68003,80757,0:00:00.289145
iozone,md1,1M,16k,16k,1024,16,28398,78191,63292,80872,0:00:00.232761
iozone,md1,1M,16k,16k,1024,16,28522,84901,66989,78485,0:00:00.242483
iozone,md1,1M,16k,16k,1024,16,24004,82554,66966,83400,0:00:00.222725
iozone,md1,1M,16k,16k,1024,16,14582,21469,67698,80675,0:00:00.283721
iozone,md1,1M,16k,16k,1024,16,26596,82189,75998,30233,0:00:00.319939
iozone,md1,1M,16k,16k,1024,16,27158,21361,54297,61564,0:00:00.274145
iozone,md1,1M,16k,16k,1024,16,16616,21182,54424,78701,0:00:00.298764
iozone,md1,1M,16k,16k,1024,16,31274,74893,67230,76772,0:00:00.278156
iozone,md1,1M,16k,16k,1024,16,34026,79869,67345,77452,0:00:00.218810
iozone,md1,1M,16k,16k,1024,16,19161,18454,66065,81012,0:00:00.307559
iozone,md1,1M,16k,16k,1024,16,23485,86152,66299,78485,0:00:00.224231
iozone,md1,1M,16k,16k,1024,16,19909,84127,67103,85206,0:00:00.231873
iozone,md1,1M,16k,16k,1024,16,28314,18959,66866,76042,0:00:00.285855
iozone,md1,1M,16k,16k,1024,16,31067,85812,63841,81998,0:00:00.222779
iozone,md1,1M,16k,16k,1024,16,16851,20996,67782,82388,0:00:00.274203
iozone,md1,1M,16k,16k,1024,16,26336,86230,67537,84078,0:00:00.224146
iozone,md1,1M,16k,16k,1024,16,21923,12620,64276,78072,0:00:00.310294
iozone,md1,1M,16k,16k,1024,16,34754,76378,67099,76583,0:00:00.258277
iozone,md1,1M,16k,16k,1024,16,25997,28892,89449,78264,0:00:00.239751
iozone,md1,1M,16k,16k,1024,16,29198,80206,62649,84397,0:00:00.210815
iozone,md1,1M,16k,16k,1024,16,23710,81186,64838,85290,0:00:00.224470
